mmsi,dataset,label,count
256639000,Test,Cargo/Tanker,1
256739000,Training,Cargo/Tanker,1
256743000,Test,Cargo/Tanker,1
256765000,Training,Cargo/Tanker,1
256775000,Training,Cargo/Tanker,1
256787000,Test,Cargo/Tanker,1
256788000,Training,Cargo/Tanker,1
256798000,Training,Cargo/Tanker,1
256815000,Training,Cargo/Tanker,1
256832000,Training,Cargo/Tanker,1
256860000,Training,Cargo/Tanker,1
256887000,Training,Cargo/Tanker,2
256991000,Training,Cargo/Tanker,1
257022000,Test,Seismic,28
257063600,Test,Cargo/Tanker,1
257094000,Training,Cargo/Tanker,1
257149000,Training,Purse seine,4
257225000,Training,Longliner,4
257239000,Training,Seismic,27
257248000,Training,Trawler,1
257310000,Test,Cargo/Tanker,1
257316000,Training,Cargo/Tanker,1
257329800,Test,Cargo/Tanker,1
257343000,Training,Cargo/Tanker,1
257366000,Test,Cargo/Tanker,2
257402000,Training,Cargo/Tanker,2
257426000,Training,Cargo/Tanker,2
257429000,Training,Cargo/Tanker,2
257433000,Test,Cargo/Tanker,1
257460000,Test,Cargo/Tanker,1
257557000,Training,Seismic,27
257565000,Test,Cargo/Tanker,1
257613000,Training,Cargo/Tanker,1
257625190,Test,Passenger,14
257629500,Test,Purse seine,3
257672000,Training,Cargo/Tanker,1
257686000,Training,Cargo/Tanker,1
257717000,Training,Cargo/Tanker,1
257728000,Test,Seismic,27
257758000,Training,Cargo/Tanker,1
257908000,Test,Seismic,27
257942000,Training,Cargo/Tanker,1
257944490,Training,Passenger,14
257948000,Test,Cargo/Tanker,1
257983000,Training,Cargo/Tanker,1
258030500,Test,Cargo/Tanker,1
258045000,Training,Trawler,1
258052000,Test,Trawler,1
258090000,Training,Cargo/Tanker,1
258090570,Training,Passenger,14
258228000,Training,Purse seine,4
258232000,Training,Cargo/Tanker,1
258308000,Test,Seismic,27
258438000,Test,Seismic,27
258463000,Test,Cargo/Tanker,2
258535000,Training,Trawler,1
258538000,Training,Cargo/Tanker,1
258604000,Training,Cargo/Tanker,1
258715000,Test,Cargo/Tanker,1
258720000,Training,Cargo/Tanker,1
258739000,Training,Seismic,27
258758000,Training,Cargo/Tanker,2
258798000,Training,Cargo/Tanker,1
258822000,Test,Cargo/Tanker,1
258826000,Training,Seismic,27
258830000,Test,Seismic,27
258931000,Test,Cargo/Tanker,1
258992000,Test,Seismic,27
259082000,Test,Cargo/Tanker,1
259109000,Training,Purse seine,4
259131000,Training,Longliner,4
259180000,Training,Purse seine,4
259329000,Training,Longliner,4
259363000,Test,Longliner,3
259375000,Test,Purse seine,4
259380000,Test,Longliner,3
259457000,Training,Longliner,3
259474000,Training,Longliner,3
259482000,Training,Seismic,27
259545000,Training,Cargo/Tanker,2
259562000,Test,Longliner,4
259576000,Training,Trawler,1
259641000,Test,Trawler,1
259645000,Training,Seismic,27
259656000,Test,Trawler,1
259659000,Training,Trawler,1
259671000,Training,Seismic,27
259737000,Test,Cargo/Tanker,1
259759000,Training,Cargo/Tanker,1
259765000,Test,Seismic,27
259798000,Training,Seismic,27
259805000,Training,Cargo/Tanker,1
259887000,Training,Cargo/Tanker,2
259895000,Training,Cargo/Tanker,2
259948000,Test,Cargo/Tanker,1
261000270,Training,Cargo/Tanker,1
261000560,Training,Cargo/Tanker,1
261000630,Training,Trawler,1
261000660,Test,Trawler,1
261000700,Training,Trawler,1
261000720,Test,Trawler,1
261000830,Training,Trawler,1
261001310,Training,Trawler,1
261001400,Test,Trawler,1
261001410,Training,Trawler,1
261001540,Training,Trawler,1
261001660,Test,Trawler,1
261001870,Test,Trawler,1
261001880,Test,Trawler,1
261002100,Training,Cargo/Tanker,1
261002160,Test,Trawler,1
261002370,Training,Trawler,1
261002420,Test,Trawler,1
261002431,Training,Trawler,1
261002520,Test,Trawler,1
261002530,Test,Trawler,1
261002560,Training,Trawler,1
261002720,Test,Trawler,1
261002730,Test,Trawler,1
261003060,Test,Trawler,1
261003090,Training,Trawler,1
261003220,Training,Trawler,1
261003230,Training,Trawler,1
261003310,Training,Trawler,1
261003620,Test,Trawler,1
261003640,Test,Trawler,1
261003650,Training,Trawler,1
261003710,Training,Trawler,1
261003910,Test,Trawler,1
261003970,Training,Trawler,1
261003990,Test,Trawler,1
261004050,Test,Trawler,1
261004060,Test,Trawler,1
261004260,Training,Trawler,1
261004280,Test,Trawler,1
261004340,Training,Trawler,1
261004380,Test,Trawler,1
261004430,Test,Trawler,1
261004440,Training,Trawler,1
261004780,Training,Trawler,1
261004830,Training,Trawler,1
261004850,Training,Trawler,1
261004860,Training,Trawler,1
261004870,Training,Trawler,1
261004990,Training,Trawler,1
261005080,Training,Trawler,1
261005090,Training,Trawler,1
261005260,Test,Trawler,1
261005270,Test,Trawler,1
261005330,Test,Trawler,1
261005580,Test,Trawler,1
261005970,Training,Trawler,1
261006050,Training,Trawler,1
261006090,Test,Trawler,1
261006140,Test,Trawler,1
261006570,Training,Trawler,1
261006770,Training,Trawler,1
261006780,Training,Trawler,1
261006840,Test,Trawler,1
261006860,Training,Trawler,1
261006870,Training,Trawler,1
261006880,Test,Trawler,1
261006910,Test,Trawler,1
261006940,Test,Trawler,1
261007120,Training,Trawler,1
261007170,Training,Trawler,1
261007210,Test,Trawler,1
261007370,Training,Trawler,1
261007820,Test,Trawler,1
261007950,Test,Trawler,1
261008070,Test,Trawler,1
261009030,Training,Trawler,1
261009040,Test,Trawler,1
261009080,Training,Trawler,1
261010250,Training,Trawler,1
261010640,Test,Trawler,1
261010820,Training,Trawler,1
261010830,Training,Trawler,1
261010840,Training,Trawler,1
261011050,Training,Trawler,1
261011090,Training,Trawler,1
261011110,Test,Trawler,1
261011150,Training,Cargo/Tanker,2
261011430,Test,Trawler,1
261011540,Test,Trawler,1
261012090,Test,Trawler,1
261012460,Training,Trawler,1
261012560,Training,Trawler,1
261012880,Test,Trawler,1
261014160,Training,Trawler,1
261014360,Training,Trawler,1
261015270,Test,Trawler,1
261016430,Training,Trawler,1
261018440,Training,Trawler,1
261020570,Training,Trawler,1
261020690,Training,Trawler,1
261020840,Training,Trawler,1
261021270,Training,Trawler,1
261021560,Test,Passenger,14
261023870,Training,Trawler,1
261025890,Training,Trawler,1
261025910,Training,Trawler,1
261028620,Training,Trawler,1
261198000,Test,Cargo/Tanker,1
261383000,Training,Trawler,1
261479000,Training,Cargo/Tanker,2
261497000,Training,Trawler,1
261522000,Training,Trawler,1
263232000,Test,Purse seine,4
263235000,Training,Trawler,1
263236000,Training,Trawler,1
263237000,Test,Trawler,1
263266000,Training,Pots and traps,33
263271000,Test,Longliner,4
263274000,Test,Longliner,4
263275000,Training,Trawler,1
263279000,Training,Trawler,1
263294000,Training,Pots and traps,33
263302000,Training,Purse seine,4
263311000,Training,Purse seine,4
263314000,Training,Purse seine,4
263388000,Training,Trawler,1
263395000,Training,Trawler,1
263401250,Test,Trawler,1
263401270,Training,Longliner,3
263401680,Training,Purse seine,4
263401690,Training,Purse seine,4
263401760,Training,Trawler,1
263401780,Training,Purse seine,4
263401880,Test,Trawler,1
263402290,Training,Pots and traps,32
263402350,Training,Trawler,1
263402580,Training,Trawler,1
263402680,Training,Longliner,4
263402890,Training,Trawler,1
263404460,Training,Purse seine,4
263404660,Test,Purse seine,4
263404870,Test,Longliner,4
263405240,Test,Trawler,1
263405470,Training,Purse seine,4
263405570,Test,Purse seine,4
263406560,Training,Purse seine,4
263406570,Test,Trawler,1
263406740,Training,Trawler,1
263406760,Training,Purse seine,4
263406770,Training,Purse seine,4
263406940,Test,Trawler,1
263407240,Test,Pots and traps,32
263407280,Test,Purse seine,4
263407290,Training,Purse seine,4
263407340,Test,Purse seine,4
263407390,Test,Purse seine,3
263407470,Training,Trawler,1
263407550,Training,Trawler,1
263407670,Training,Purse seine,4
263407750,Training,Purse seine,4
263407860,Training,Trawler,1
263407870,Training,Purse seine,4
263408000,Test,Trawler,1
263408340,Test,Trawler,1
263408350,Test,Purse seine,4
263408470,Training,Trawler,1
263408560,Training,Purse seine,4
263408570,Training,Purse seine,4
263408670,Training,Purse seine,4
263409360,Training,Purse seine,3
263409950,Test,Trawler,1
263410460,Training,Purse seine,4
263410690,Test,Longliner,3
263410850,Test,Purse seine,4
263410880,Training,Trawler,1
263411260,Test,Purse seine,4
263411680,Training,Purse seine,4
263411970,Test,Purse seine,4
263412090,Training,Purse seine,4
263412470,Test,Trawler,1
263412840,Training,Trawler,1
263413350,Test,Trawler,1
263413870,Test,Longliner,4
263414760,Training,Trawler,1
263414960,Test,Purse seine,4
263414970,Training,Purse seine,4
263415290,Test,Longliner,4
263415640,Training,Trawler,1
263415870,Test,Purse seine,4
263416770,Training,Trawler,1
263418780,Test,Longliner,4
263419980,Training,Purse seine,3
263420240,Test,Purse seine,3
263420260,Test,Purse seine,4
263421000,Test,Trawler,1
263421980,Training,Purse seine,4
263422240,Test,Longliner,3
263422760,Training,Purse seine,4
263422770,Training,Trawler,1
263427750,Training,Longliner,4
263430540,Test,Purse seine,3
263432000,Training,Trawler,1
263433000,Test,Trawler,1
263435000,Training,Trawler,1
263439000,Test,Trawler,1
263442000,Test,Trawler,1
263447000,Training,Trawler,1
263450000,Test,Trawler,1
263451000,Test,Trawler,1
263462000,Training,Trawler,1
263470000,Training,Trawler,1
263474000,Training,Trawler,1
263477000,Test,Trawler,1
263482000,Training,Trawler,1
263486000,Training,Trawler,1
263500170,Training,Purse seine,4
263500201,Training,Purse seine,4
263500208,Training,Purse seine,4
263500212,Training,Purse seine,4
263500216,Test,Purse seine,4
263500225,Test,Purse seine,4
263500261,Training,Purse seine,4
263501000,Training,Trawler,1
263503000,Test,Trawler,1
263507000,Training,Trawler,1
263509000,Training,Trawler,1
263512000,Training,Longliner,4
263514000,Training,Trawler,1
263517000,Test,Trawler,1
263528000,Test,Trawler,1
263531000,Training,Trawler,1
263533000,Test,Trawler,1
263546000,Training,Trawler,1
263555000,Training,Trawler,1
263564000,Test,Longliner,4
263569000,Training,Longliner,3
263576000,Test,Longliner,3
263577000,Training,Trawler,1
263578000,Training,Trawler,1
263581000,Training,Trawler,1
263582000,Training,Longliner,3
263583000,Test,Longliner,3
263584000,Training,Longliner,3
263586000,Training,Trawler,1
263702340,Training,Cargo/Tanker,1
263757000,Test,Cargo/Tanker,1
263821000,Training,Longliner,3
263953970,Test,Passenger,15
265191000,Test,Cargo/Tanker,2
265217000,Test,Cargo/Tanker,1
265288000,Test,Cargo/Tanker,2
265327000,Training,Cargo/Tanker,1
265349000,Training,Trawler,1
265413000,Test,Cargo/Tanker,1
265457000,Test,Trawler,1
265465000,Training,Trawler,1
265483000,Test,Purse seine,3
265502370,Training,Trawler,1
265503070,Training,Pots and traps,33
265504320,Training,Trawler,1
265504570,Training,Cargo/Tanker,1
265515880,Test,Passenger,14
265518830,Test,Passenger,15
265531630,Test,Passenger,14
265536090,Training,Trawler,1
265550210,Test,Cargo/Tanker,2
265571280,Test,Pots and traps,33
265581970,Test,Cargo/Tanker,1
265586020,Training,Trawler,1
265587910,Test,Passenger,15
265596390,Training,Cargo/Tanker,1
265606310,Training,Trawler,1
265606860,Test,Trawler,1
265608620,Training,Pots and traps,32
265609090,Test,Cargo/Tanker,1
265610040,Test,Cargo/Tanker,1
265612240,Training,Trawler,1
265612260,Training,Pots and traps,33
265612300,Training,Cargo/Tanker,1
265626160,Test,Trawler,1
265627630,Training,Cargo/Tanker,1
265635420,Test,Trawler,1
265635620,Training,Pots and traps,33
265640570,Training,Pots and traps,33
265645290,Test,Pots and traps,32
265647590,Training,Passenger,15
265648390,Training,Trawler,1
265649390,Test,Cargo/Tanker,2
265651066,Training,Pots and traps,33
265660180,Training,Trawler,1
265666680,Training,Trawler,1
265674000,Test,Trawler,1
265676610,Test,Pots and traps,33
265678430,Test,Pots and traps,33
265681130,Training,Trawler,1
265686850,Test,Trawler,1
265687900,Training,Trawler,1
265688640,Training,Trawler,1
265695220,Training,Pots and traps,33
265699610,Test,Pots and traps,33
265703000,Training,Trawler,1
265704000,Training,Trawler,1
265708000,Test,Trawler,1
265708380,Training,Pots and traps,33
265710440,Training,Pots and traps,33
265716000,Test,Trawler,1
265718140,Training,Passenger,14
265718640,Training,Pots and traps,33
265720160,Test,Pots and traps,32
265722000,Test,Trawler,1
265724390,Training,Trawler,1
265730370,Training,Pots and traps,33
265737300,Training,Pots and traps,33
265741440,Test,Trawler,1
265745020,Test,Pots and traps,33
265746000,Training,Trawler,1
265749580,Training,Trawler,1
265750480,Training,Trawler,1
265751000,Training,Trawler,1
265752900,Training,Pots and traps,33
265753490,Training,Pots and traps,32
265754000,Training,Trawler,1
265757320,Training,Trawler,1
265765000,Test,Trawler,1
265769000,Training,Trawler,1
265770000,Test,Trawler,1
265779000,Training,Trawler,1
265781000,Test,Trawler,1
265785000,Training,Trawler,1
265786000,Test,Trawler,1
265787000,Test,Trawler,1
265803000,Training,Trawler,1
265804000,Test,Trawler,1
265816000,Test,Trawler,1
265817000,Training,Trawler,1
265824000,Training,Trawler,1
265858000,Test,Trawler,1
265882000,Training,Cargo/Tanker,1
265884000,Test,Cargo/Tanker,1
266011000,Training,Trawler,1
266045000,Training,Trawler,1
266048000,Training,Trawler,1
266050000,Test,Trawler,1
266052000,Training,Trawler,1
266053000,Test,Trawler,1
266054000,Test,Trawler,1
266055000,Training,Trawler,1
266057000,Training,Trawler,1
266059000,Test,Trawler,1
266062000,Test,Trawler,1
266064000,Test,Trawler,1
266065000,Training,Trawler,1
266066000,Test,Trawler,1
266068000,Training,Trawler,1
266076000,Training,Trawler,1
266077000,Training,Trawler,1
266081000,Training,Trawler,1
266082000,Test,Trawler,1
266083000,Test,Trawler,1
266085000,Training,Trawler,1
266086000,Training,Trawler,1
266088000,Test,Trawler,1
266091000,Training,Trawler,1
266095000,Training,Trawler,1
266097000,Training,Trawler,1
266099000,Test,Trawler,1
266101000,Training,Trawler,1
266128000,Training,Trawler,1
266136000,Training,Trawler,1
266137000,Training,Trawler,1
266139000,Training,Trawler,1
266142000,Training,Purse seine,4
266145000,Training,Trawler,1
266147000,Test,Trawler,1
266148000,Training,Trawler,1
266150000,Test,Trawler,1
266154000,Test,Trawler,1
266156000,Training,Trawler,1
266157000,Test,Trawler,1
266158000,Training,Trawler,1
266159000,Training,Trawler,1
266160000,Training,Trawler,1
266161000,Training,Trawler,1
266163000,Test,Trawler,1
266164000,Training,Trawler,1
266166000,Test,Trawler,1
266169000,Test,Trawler,1
266170000,Test,Trawler,1
266173000,Test,Trawler,1
266174000,Test,Trawler,1
266180000,Test,Trawler,1
266186000,Test,Trawler,1
266199000,Training,Trawler,1
266203000,Training,Cargo/Tanker,1
266205000,Training,Trawler,1
266208000,Training,Trawler,1
266210000,Training,Cargo/Tanker,1
266211000,Training,Cargo/Tanker,2
266212000,Test,Cargo/Tanker,1
266225000,Training,Cargo/Tanker,1
266245000,Test,Trawler,1
266248000,Test,Cargo/Tanker,1
266254000,Test,Trawler,1
266259000,Training,Cargo/Tanker,1
266260000,Training,Cargo/Tanker,1
266274000,Training,Trawler,1
266281000,Training,Cargo/Tanker,1
266285000,Test,Trawler,1
266306000,Training,Trawler,1
266310000,Training,Cargo/Tanker,1
266315000,Training,Trawler,1
266319000,Training,Trawler,1
266321000,Training,Cargo/Tanker,1
266326000,Test,Trawler,1
266332000,Test,Trawler,1
266338000,Training,Cargo/Tanker,1
266346000,Test,Trawler,1
266348000,Training,Trawler,1
266349000,Test,Trawler,1
266352000,Test,Trawler,1
266353000,Test,Trawler,1
266354000,Training,Trawler,1
266359000,Training,Trawler,1
266361000,Training,Trawler,1
266367000,Test,Trawler,1
266371000,Test,Trawler,1
266378000,Training,Trawler,1
266383000,Test,Trawler,1
266384000,Test,Trawler,1
266388000,Training,Trawler,1
266389000,Training,Trawler,1
266397000,Training,Trawler,1
266404000,Test,Trawler,1
266408000,Training,Trawler,1
266409000,Training,Trawler,1
266410000,Training,Trawler,1
266414000,Training,Trawler,1
266424000,Test,Trawler,1
266426000,Test,Trawler,1
266427000,Training,Trawler,1
266440000,Test,Purse seine,4
269023000,Test,Cargo/Tanker,1
269056415,Training,Cargo/Tanker,1
269056666,Test,Cargo/Tanker,1
269056737,Test,Cargo/Tanker,1
269056742,Training,Cargo/Tanker,1
269056766,Training,Cargo/Tanker,1
269056957,Test,Cargo/Tanker,1
269057072,Training,Cargo/Tanker,1
269057123,Training,Cargo/Tanker,1
269057129,Training,Cargo/Tanker,1
269057132,Training,Cargo/Tanker,2
269057172,Test,Cargo/Tanker,1
269057207,Training,Cargo/Tanker,1
269057208,Training,Cargo/Tanker,1
269057227,Training,Cargo/Tanker,1
269057234,Training,Cargo/Tanker,1
269057259,Training,Cargo/Tanker,1
269057261,Training,Cargo/Tanker,1
269057316,Training,Cargo/Tanker,1
269057360,Training,Cargo/Tanker,1
269057368,Training,Cargo/Tanker,2
269057378,Training,Cargo/Tanker,1
269057405,Training,Cargo/Tanker,1
269101150,Test,Passenger,14
269149000,Test,Cargo/Tanker,1
271002332,Training,Tug/Pilot/Supply,13
271002463,Training,Purse seine,4
271002721,Test,Cargo/Tanker,2
271008508,Training,Purse seine,4
271010243,Test,Tug/Pilot/Supply,14
271010551,Training,Tug/Pilot/Supply,14
271040788,Training,Tug/Pilot/Supply,13
271042428,Test,Cargo/Tanker,1
271042475,Training,Cargo/Tanker,1
271042548,Training,Purse seine,4
271043072,Training,Cargo/Tanker,1
271043097,Test,Cargo/Tanker,1
271043430,Training,Purse seine,4
271056004,Training,Purse seine,4
271056028,Training,Purse seine,4
271056035,Training,Purse seine,4
271056036,Test,Purse seine,4
271056043,Test,Purse seine,4
271056068,Training,Purse seine,4
271062045,Test,Purse seine,4
271062046,Test,Purse seine,4
271069010,Training,Purse seine,4
271069011,Test,Purse seine,3
271069041,Training,Purse seine,4
271072038,Training,Purse seine,4
271072045,Training,Purse seine,4
271072077,Training,Purse seine,4
271072106,Training,Purse seine,4
271072107,Test,Purse seine,4
271072121,Training,Purse seine,4
271072163,Test,Purse seine,4
271072174,Training,Purse seine,4
271072204,Training,Purse seine,3
271072214,Test,Purse seine,4
271072268,Test,Purse seine,4
271072306,Training,Purse seine,3
271072364,Training,Purse seine,4
271072372,Training,Purse seine,3
271072387,Training,Purse seine,4
271072388,Test,Purse seine,4
271072405,Training,Purse seine,4
271072449,Training,Purse seine,4
271072459,Test,Purse seine,4
271072478,Test,Purse seine,4
271072569,Training,Purse seine,4
271072583,Training,Purse seine,4
