mmsi,shiptype,valid_from,valid_to,shipname,geartype,flag,callsign,imo,tonnage,length,national_id,rfmo_id,rank_name,notes,clav_VRMFID,clav_DateUpdated,clav_TUVI,clav_FlagCode,clav_ParentVesselTypeCode,clav_ParentVesselType,clav_VesselTypeCode,clav_GearTypeCode,clav_LengthTypeCode,clav_TonnageTypeCode,clav_PreviousName,clav_PreviousNameDate,clav_PreviousFlagCode,clav_PreviousFlagCodeDate,clav_AutStatus,clav_DateAutStart,clav_DateAutEnd,clav_DateAutTerm,clav_AutTermCode,clav_AutTermDescription,clav_AutTermReason,clav_URLID
440654000,Longliners,1/1/2012 1:44:23,12/31/2015 22:59:45,ORYONG NO.303,Drifting longlines,"Korea, Republic of",HLHJ,8610643,584,47.21,9503031- 6210002,IOTC000459,IOTC,,11762,34:13.0,883,KOR,LO,Liners,LL,LLD,LOA,GT,ORYONG NO. 303,5/27/2011 6:12:00,,,Authorized,4/24/2014 15:00:00,7/30/2018 15:00:00,,,,,67729
432447000,Longliners,1/1/2012 0:59:55,12/31/2015 18:22:44,WAKASHIO MARU 128,Longlines (not specified),Japan,JGAY,9314131,439,49.99,1307,664,CCSBT,,1659,09:01.0,1332,JPN,LO,Liners,LL,LL,REG,GRT,128 WAKASHIO MARU,4/11/2007 1:10:18,,,Authorized,3/31/2015 8:00:00,3/30/2016 8:00:00,,,,,16021
224016930,Longliners,6/27/2012 0:07:45,12/30/2015 10:03:28,Puerto de Figueras,Longlines (not specified),Spain,EA7599,,132,24.7,CU-1-6-93,14928,IATTC,,28758,00:00.0,8103,ESP,LO,Liners,LL,LL,LOA,GT,,,,,Authorized,,,,,,,
413300480,Longliners,12/8/2015 2:41:32,12/31/2015 12:53:50,Tian Xiang 16,Longlines (not specified),China,BZYI6,8947553,573,47.3,(Liao)Chuandeng(Ji)(2013)FT-200004,14725,IATTC,,4087,00:00.0,2035,CHN,LO,Liners,LL,LL,LOA,GT,TIAN XIANG NO. 16,5/18/2012 2:00:00,,,Authorized,,,,,,,
431889000,Longliners,1/1/2012 0:38:36,12/31/2015 20:39:16,SUMIYOSHI MARU NO. 10,Longlines (not specified),Japan,JEYM,,,51.4,KN1-726,4171,IATTC,,4600,00:00.0,1193,JPN,LO,Liners,LL,LL,LOA,,,,,,Authorized,,,,,,,
412370007,Longliners,4/23/2013 3:17:22,12/31/2015 20:18:11,Haishang 38,Longlines (not specified),China,BIWJ,9009035,409,49.95,(Hu)Chuandeng(Ji)(2014)FT-200005,4481,IATTC,,4693,00:00.0,14705,CHN,LO,Liners,LL,LL,LOA,GT,HAISHANG 38,5/6/2011 2:00:00,JPN,5/4/2011 15:00:00,Authorized,,,,,,,
416773000,Longliners,10/18/2013 9:33:40,12/31/2015 9:53:38,CHIEN CHYANG,Longlines (not specified),"Taiwan, Republic of China",BH3200,8749896,465,49.3,CT6-1200,AT000TAI00217,ICCAT,,8144,22:40.0,6794,TWN,LO,Liners,LL,LL,LOA,GRT,,,,,Authorized,12/31/2014 18:00:00,12/30/2015 18:00:00,,,,,7054
440935000,Longliners,1/1/2012 7:30:11,12/31/2015 12:55:02,ORYONG NO.718,Drifting longlines,"Korea, Republic of",DTAC6,8815695,628,49.61,9704004- 6260009,IOTC000484,IOTC,,11786,46:02.0,850,KOR,LO,Liners,LL,LLD,LOA,GT,ORYONG NO. 718,5/27/2011 6:12:00,,,Authorized,8/8/2015 15:00:00,8/7/2020 15:00:00,,,,,85983
440847000,Tuna longliners,1/1/2012 9:08:37,12/31/2015 21:27:33,NO.303 DAE HWA,Drifting longlines,"Korea, Republic of",6NIK,8714047,410,49.91,9512350-6260007,2100,WCPFC,,20869,26:32.0,201,KOR,LO,Liners,LLT,LLD,LOA,GT,,,,,Authorized,4/26/2014 8:00:00,4/25/2019 8:00:00,,,,,
367192880,Handliners,1/2/2012 12:59:03,12/31/2015 23:59:34,REEL WHEELS,Hooks and lines (not specified),United States of America,WDD7915,,85,24.32,1200878,AT000USA00823,ICCAT,,33743,39:57.0,31623,USA,LO,Liners,LH,LX,LOA,GRT,REEL WHEELS,12/7/2009 18:00:00,USA,12/7/2009 15:00:00,Unauthorized,5/18/2013 15:00:00,12/30/2013 15:00:00,10/6/2014 8:39:57,2,Expiration of authorization,Explicit CLAV 'DROP' request,6941
353171000,Purse seiners,4/23/2014 19:36:09,12/29/2015 12:00:09,ALBACORA CARIBE,Purse seines,Panama,H9HB,8716825,2058,77.3,32518-PEXT-F,AT000PAN00024,ICCAT,,7909,25:38.0,6629,PAN,SO,Seiners,SP,PS,LOA,GT,,,,,Authorized,10/9/2013 15:00:00,12/30/2020 15:00:00,,,,,2743
271066007,Non-fishing vessels nei,4/29/2013 1:34:33,7/25/2015 1:33:41,Sagun-4,Gear not known or not specified,Turkey,TC8745,,112.56,26.5,TUR001441588��,AT000TUR00468,ICCAT,,8686,04:28.0,7310,TUR,VOX,Non-fishing vessels nei,VOX,NK,LOA,GRT,SAGUN-4,5/14/2010 17:00:00,,,Unauthorized,2/28/2014 18:00:00,2/27/2015 18:00:00,5/18/2015 6:04:28,2,Expiration of authorization,Explicit CLAV 'DROP' request,5239
255501000,Longliners,1/1/2012 2:25:25,12/31/2015 18:57:43,RIBEIRA DO MAR,Longlines (not specified),Portugal,CUTP6,,173.49,25,PRT000021092,ATEU0PRT00074,ICCAT,,11373,15:38.0,9091,PRT,LO,Liners,LL,LL,LOA,GT,,,,,Authorized,12/31/2014 18:00:00,12/30/2015 18:00:00,,,,,1473
432596000,Fishery research vessels,1/5/2012 0:36:25,12/31/2015 20:51:43,KOYO MARU,Hooks and lines (not specified),Japan,7JBZ,9392688,2703,79.42,YG1-650,IOTC008610,IOTC,,14649,28:20.0,648,JPN,ZO,Fishery research vessels,ZO,LX,LOA,GT,,,,,Unauthorized,3/12/2015 15:00:00,,3/18/2015 4:28:20,2,Expiration of authorization,Explicit CLAV 'DROP' request,77436
416000961,Tuna longliners,9/4/2012 18:14:39,7/30/2015 0:35:12,SHIN TSAI FA NO.6,Longlines (not specified),"Taiwan, Republic of China",BJ4357,,61.23,23.2,CT4-2357,3535,WCPFC,,22301,40:03.0,14035,TWN,LO,Liners,LLT,LL,LOA,GT,,,,,Authorized,3/19/2014 8:00:00,3/18/2019 8:00:00,,,,,
247228800,Non-fishing vessels nei,6/10/2012 22:20:10,11/24/2015 12:02:12,TWENTY THREE,Bottom trawls,Italy,IFZF2,8649436,239,33.5,ITA000027535,ATEU0ITA00812,ICCAT,,32910,24:54.0,30794,ITA,VOX,Non-fishing vessels nei,VOX,TB,LOA,GT,,,,,Authorized,5/31/2006 17:00:00,12/30/2015 18:00:00,,,,,7248
432962000,Tuna longliners,2/10/2014 4:16:53,12/31/2015 22:57:01,HOSHIN MARU NO.78,Drifting longlines,Japan,7JQB,,439,49.99,TY1-220,10985,WCPFC,,41856,12:55.0,24852,JPN,LO,Liners,LLT,LLD,RGL,GRT,,,,,Authorized,3/3/2014 8:00:00,7/30/2017 8:00:00,,,,,
247110430,Longliners,5/6/2013 23:26:29,12/30/2015 7:42:41,ARCACELESTE,Longlines (not specified),Italy,ISHJ,,63,23,ITA000017602,ATEU0ITA00913,ICCAT,,11189,23:45.0,20013,ITA,LO,Liners,LL,LL,LOA,GT,,,,,Authorized,12/31/2014 15:00:00,12/30/2015 15:00:00,,,,,8867
367005320,Multipurpose vessels,5/16/2014 23:04:47,12/31/2015 10:02:15,HUSKER,Multigear not specified,United States of America,WDC3289,,14,15.3,539240,12499,IATTC,,2603,00:00.0,3484,USA,MO,Multipurpose vessels,MO,MUL,LOA,GRT,,,,,Authorized,,,,,,,
367401480,Pole and Line vessels,8/21/2015 15:05:07,12/30/2015 3:20:02,MARGARET HOLLEY,Hooks and lines (not specified),United States of America,WDE8095,8855372,148,20.01,630336,AT000USA00632,ICCAT,,32782,19:18.0,30666,USA,LO,Liners,LP,LX,LOA,GRT,MARGARET HOLLEY,12/2/2009 18:00:00,USA,12/2/2009 15:00:00,Authorized,11/4/2015 18:00:00,10/30/2016 18:00:00,,,,,4856
440931000,Longliners,1/1/2012 1:47:12,12/31/2015 21:19:57,Oryong No. 733,Longlines (not specified),"Korea, Republic of",6NSK,,416,49.61,9903005-6260006,8307,IATTC,,5989,00:00.0,901,KOR,LO,Liners,LL,LL,LOA,GT,Oryong No. 726,7/8/2012 2:00:00,,,Authorized,,,,,,,
440885000,Longliners,1/1/2012 10:45:39,12/31/2015 23:01:31,Oryong No.723,Longlines (not specified),"Korea, Republic of",DTAB8,9019315,446,49.61,9803001-6260002,AT000KOR00156,ICCAT,,7307,27:38.0,854,KOR,LO,Liners,LL,LL,LOA,GRT,ORYONG NO.723,8/8/2010 17:00:00,,,Authorized,10/7/2015 17:00:00,8/7/2020 17:00:00,,,,,2888
263582000,Tuna longliners,2/29/2012 9:04:34,12/3/2015 21:21:12,ALMA LUSA,Drifting longlines,Portugal,CUPV3,,602,44.9,PM-1269-N,4500,CCSBT,,847,00:00.0,17,PRT,LO,Liners,LLT,LLD,LOA,GRT,,,,,Authorized,12/31/2007 8:00:00,12/30/2020 8:00:00,,,,,5731
440808000,Longliners,1/1/2012 1:38:06,2/2/2015 7:58:01,DONG WON NO.635,Drifting longlines,"Korea, Republic of",DTAR7,8301527,597,46.56,9711002-6260006,IOTC000446,IOTC,,11752,34:13.0,258,KOR,LO,Liners,LL,LLD,LOA,GT,,,,,Expired,10/31/2010 15:00:00,10/30/2015 15:00:00,,,,,67724
529605000,Fish carriers,4/25/2013 3:20:22,12/31/2015 5:19:31,XIN RUI,,Kiribati,T3HC2,,2839,97.4,K-17921340,4053,WCPFC,,37518,36:05.0,32133,KIR,FO,Fish carriers,FO,,LOA,GRT,FONG KUO NO.807,10/15/2013 15:00:00,,,Authorized,9/24/2015 8:00:00,9/4/2016 8:00:00,,,,,
416004469,Tuna longliners,1/8/2013 3:43:49,7/8/2015 8:27:33,SHENG LAI JIN,Longlines (not specified),"Taiwan, Republic of China",BJ5097,,99.8,23.8,CT4-3097,10555,WCPFC,,41448,51:13.0,36063,TWN,LO,Liners,LLT,LL,LOA,GT,,,,,Authorized,12/26/2012 8:00:00,12/25/2017 8:00:00,,,,,
441084000,Longliners,1/1/2012 1:37:45,12/30/2015 10:31:47,OYANG NO. 371,Longlines (not specified),"Korea, Republic of",DTAC9,,290,46.9,9512036-6260008,8389,IATTC,,6029,00:00.0,920,KOR,LO,Liners,LL,LL,LOA,GRT,,,,,Authorized,,,,,,,
440782000,Longliners,1/1/2012 1:46:52,12/31/2015 19:55:53,No.211 DongWon,Longlines (not specified),"Korea, Republic of",6LCW,8821541,408,49.91,9510064-6260008,AT000KOR00070,ICCAT,,7230,00:16.0,270,KOR,LO,Liners,LL,LL,LOA,GRT,No.211DongWon,10/9/2013 4:23:49,,,Authorized,5/28/2014 17:00:00,5/27/2019 17:00:00,,,,,3017
431175000,Tuna longliners,4/7/2015 7:55:49,12/16/2015 0:43:38,TANSHU MARU,Drifting longlines,Japan,7JTV,,358,44.05,HG1-500,11338,WCPFC,,1000847,01:02.0,38532,JPN,LO,Liners,LLT,LLD,RGL,GRT,,,,,Expired,10/26/2015 8:00:00,12/4/2015 8:00:00,,,,,
232007390,Gillnetters,6/13/2012 13:47:15,12/21/2015 11:03:16,FEITIZO,Trolling lines,United Kingdom,GJCV,7030614,215,29.1,A19126,ATEU0GBR00272,ICCAT,,10408,49:52.0,8391,GBR,GO,Gillnetters,GO,LTL,LOA,GT,Pesorsa Uno,10/24/2013 8:58:08,,,Authorized,12/31/2005 18:00:00,12/30/2015 18:00:00,,,,,400
247121240,Trawlers,10/16/2012 22:01:04,12/30/2015 10:45:24,PASQUALE E CRISTINA,Bottom trawls,Italy,IMKK,,173,32.58,ITA000019238,ATEU0ITA00481,ICCAT,,10942,43:58.0,8901,ITA,TO,Trawlers,TO,TB,LOA,GT,,,,,Expired,12/31/2005 15:00:00,12/30/2014 15:00:00,,,,,856
247111730,Purse seiners,3/20/2013 11:58:50,8/3/2015 9:59:19,LUCIA MADRE,Purse seines,Italy,IRTR,,280,41.98,ITA000026649,ATEU0ITA00664,ICCAT,,11078,38:18.0,9037,ITA,SO,Seiners,SP,PS,LOA,GT,,,,,Authorized,12/31/2014 18:00:00,12/30/2015 18:00:00,,,,,603
416004344,Tuna longliners,8/26/2012 3:12:37,12/27/2015 5:06:44,HENG FU,Gear not known or not specified,"Taiwan, Republic of China",BK6344,,31.57,20.35,CT3-4344,2595,WCPFC,,21330,24:12.0,13134,TWN,LO,Liners,LLT,UNK,LOA,GT,,,,,Authorized,11/26/2014 8:00:00,11/25/2019 8:00:00,,,,,
224623000,Tuna longliners,1/11/2012 23:43:35,12/1/2015 5:47:04,TRONIO,Gear not known or not specified,Spain,ECJF,,569.26,55,ESP000026469,5289,WCPFC,,23957,08:45.0,1504,ESP,LO,Liners,LLT,UNK,LOA,GRT,,,,,Unauthorized,12/31/2007 8:00:00,12/30/2020 8:00:00,7/7/2015 3:08:45,2,Expiration of authorization,Explicit CLAV 'DROP' request,
529120000,Fish carriers,4/17/2013 0:30:15,12/31/2015 21:20:25,WIN UNI,,Kiribati,T3MY,,2910,104,K-16721348,9222,WCPFC,,40803,56:05.0,35418,KIR,FO,Fish carriers,FO,,LOA,GRT,WIN TERNG FAR,4/20/2014 15:00:00,PAN,11/3/2015 15:00:00,Authorized,9/24/2015 8:00:00,9/4/2016 8:00:00,,,,,
416239700,Tuna longliners,8/1/2012 12:52:48,12/28/2015 2:47:31,JIN JINN YI NO.168,Longlines (not specified),"Taiwan, Republic of China",BG3727,8661836,198,35.7,CT5-1727,10291,WCPFC,,41198,40:02.0,21348,TWN,LO,Liners,LLT,LL,LOA,GT,,,,,Authorized,4/29/2012 8:00:00,4/28/2016 8:00:00,,,,,
416004411,Tuna longliners,9/20/2012 12:39:50,12/29/2015 11:10:40,SHENG I TSAI NO.868,,"Taiwan, Republic of China",BJ5075,,99.6,23.7,CT4-3075,10366,WCPFC,,41265,07:27.0,35880,TWN,LO,Liners,LLT,,LOA,GT,,,,,Authorized,7/4/2012 8:00:00,7/3/2017 8:00:00,,,,,
432896000,Tuna longliners,3/4/2013 4:27:17,12/29/2015 11:06:57,KINEI MARU NO.37,Drifting longlines,Japan,7JNS,,119,29.98,MG1-2067,10579,WCPFC,,41470,26:26.0,36085,JPN,LO,Liners,LLT,LLD,RGL,GRT,,,,,Authorized,1/30/2013 8:00:00,7/30/2017 8:00:00,,,,,
432282000,Longliners,1/2/2012 2:36:30,12/31/2015 6:42:08,SHOFUKU MARU No.8,Longlines (not specified),Japan,JCNJ,9254123,409,49.2,MG1-1980,AT000JPN00456,ICCAT,,7093,48:50.0,1138,JPN,LO,Liners,LL,LL,LOA,GRT,SHOFUKUMARU No. 8,4/23/2014 7:13:19,,,Authorized,7/31/2012 15:00:00,7/30/2017 15:00:00,,,,,3089
247143860,Non-fishing vessels nei,9/2/2012 14:46:26,12/20/2015 23:00:27,CALLORE,Bottom trawls,Italy,ITDN,,101,26.18,ITA000017155,ATEU0ITA00104,ICCAT,,10674,24:55.0,8633,ITA,VOX,Non-fishing vessels nei,VOX,TB,LOA,GT,,,,,Authorized,12/31/2005 18:00:00,12/30/2015 18:00:00,,,,,1119
247084610,Trawlers,10/17/2012 12:01:40,12/29/2015 22:44:25,ENTERPRISER,Bottom trawls,Italy,IMYV,,106,26.2,ITA000000256,ATEU0ITA00187,ICCAT,,10735,43:55.0,8694,ITA,TO,Trawlers,TO,TB,LOA,GT,,,,,Expired,12/31/2005 15:00:00,12/30/2014 15:00:00,,,,,1189
440992000,Tuna longliners,1/1/2012 0:00:46,12/31/2015 23:03:56,ATUN TRES,Drifting longlines,"Korea, Republic of",DTAC5,8821553,408,49.61,9512030-6260004,2129,WCPFC,,20898,09:01.0,36,KOR,LO,Liners,LLT,LLD,LOA,GT,ATUNTRES,9/11/2014 21:06:38,,,Authorized,12/18/2010 8:00:00,12/17/2015 8:00:00,,,,,
413032000,Tuna purse seiners,8/30/2014 7:07:10,12/31/2015 23:01:03,JIN HUI NO.3,Purse seines,China,BIYA,8647749,995,64.7,(HU)CHUANDENG(JI)(2012)FT-200010,82,WCPFC,,24646,16:40.0,15547,CHN,SO,Seiners,SPT,PS,LOA,GT,FONGSEONG 737,2/25/2009 8:00:00,TWN,2/24/2009 15:00:00,Authorized,2/26/2009 8:00:00,3/30/2016 8:00:00,,,,,
416232600,Longliners,8/1/2012 11:02:42,12/31/2015 11:23:32,Chang Yi No. 868,Longlines (not specified),"Taiwan, Republic of China",BG3677,8748799,180,33.8,CT5-1677,13755,IATTC,,3433,00:00.0,107,TWN,LO,Liners,LL,LL,LOA,GT,Chang Ying No. 168,8/23/2013 2:00:00,,,Authorized,,,,,,,
576414000,Fish carriers,1/1/2012 1:32:27,12/31/2015 23:49:21,TENHO MARU,,Vanuatu,YJQE5,9128764,3496,94.65,1926,9722,WCPFC,,41007,21:34.0,26935,VUT,FO,Fish carriers,FO,,LOA,GRT,HULL NO.330,6/4/2014 15:00:00,PAN,6/4/2014 15:00:00,Authorized,6/6/2014 8:00:00,6/5/2016 8:00:00,,,,,
452976810,Bunkers,4/21/2015 7:47:33,12/31/2015 22:59:32,ANGEL 101,,Kiribati,T3PX2,,4974,110,K-18951463,9822,WCPFC,,41024,21:11.0,35639,KIR,VOX,Non-fishing vessels nei,VOB,,LOA,GRT,,,BLZ,10/4/2014 15:00:00,Authorized,10/6/2014 8:00:00,9/23/2016 8:00:00,,,,,
431500470,Longliners,6/4/2014 14:04:43,12/29/2015 12:12:24,TAIWA MARU No. 88,Longlines (not specified),Japan,JPSY,9053488,409,49.9,KO1-828,AT000JPN00510,ICCAT,,7130,16:39.0,1229,JPN,LO,Liners,LL,LL,LOA,GRT,TAIWA MARU NO. 88,7/31/2007 17:00:00,,,Authorized,7/31/2012 17:00:00,7/30/2017 17:00:00,,,,,3137
224016530,Longliners,9/9/2012 23:24:00,12/31/2015 23:16:37,FRANIVAN,Handline and pole-lines (hand operated),Spain,EA6754,,170.51,27.3,ESP000022405,ATEU0ESP00109,ICCAT,,9618,09:53.0,1449,ESP,LO,Liners,LL,LHP,LOA,GT,,,,,Authorized,12/31/2005 18:00:00,12/30/2015 18:00:00,,,,,1747
247140240,Purse seiners,5/8/2013 4:39:04,11/12/2015 11:27:57,LORETTA PULCINI,Purse seines,Italy,IPNZ,,61,21.93,ITA000010909,ATEU0ITA08471,ICCAT,,11290,45:52.0,20124,ITA,SO,Seiners,SP,PS,LOA,GT,,,,,Expired,12/31/2009 15:00:00,12/30/2014 15:00:00,,,,,18761
367324020,Multipurpose vessels nei,11/21/2013 18:54:27,12/31/2015 23:38:40,Maverick,Multigear not specified,United States of America,WDE2359,,123,25.51,930683,10549,IATTC,,1892,00:00.0,1820,USA,MO,Multipurpose vessels,MOX,MUL,LOA,GT,MAVERICK,2/21/2011 3:00:00,,,Authorized,,,,,,,
553111754,Tuna purse seiners,11/17/2014 4:02:46,12/31/2015 22:59:32,HSIANG HAO NO.8,Purse seines,Papua New Guinea,P2V5619,,2175,84.66,1471,4433,WCPFC,,23180,39:37.0,14418,PNG,SO,Seiners,SPT,PS,LOA,GRT,HULL NO.J110,5/19/2014 15:00:00,VUT,11/19/2014 15:00:00,Authorized,12/31/2014 8:00:00,12/30/2015 8:00:00,,,,,
368046000,Purse seiners,1/30/2015 3:19:28,12/31/2015 12:19:12,Sea Defender,Purse seines,United States of America,WDD8934,8996190,1283,72.37,1202621,12481,IATTC,,31296,00:00.0,15659,USA,SO,Seiners,SP,PS,LOA,GT,,,TWN,7/19/2007 15:00:00,Unauthorized,,8/9/2011 2:00:00,8/9/2011 2:00:00,2,Expiration of authorization,Explicit CLAV 'DROP' request,
238103440,Purse seiners,10/14/2013 17:38:00,12/9/2015 7:25:23,JADRAN DVA,Purse seines,Croatia,9A3025,,98,25.5,655,ATEU0HRV00008,ICCAT,,33663,45:29.0,31545,HRV,SO,Seiners,SP,PS,LOA,GRT,JADRAN DVA,5/6/2002 15:00:00,HRV,5/6/2002 15:00:00,Unauthorized,5/6/2002 15:00:00,12/30/2013 15:00:00,5/7/2013 2:45:29,2,Expiration of authorization,Explicit CLAV 'DROP' request,152
228154900,Trawlers,1/3/2012 2:08:18,12/31/2015 23:58:33,RAYMOND ELISE IV,Bottom trawls,France,FQDX,8657988,147,24.95,FRA000916475,ATEU0FRA00446,ICCAT,,34072,20:39.0,28699,FRA,TO,Trawlers,TO,TB,LOA,GT,,,,,Authorized,12/31/2014 18:00:00,12/30/2015 18:00:00,,,,,17310
416004246,Tuna longliners,8/1/2012 11:36:35,12/30/2015 10:15:08,JIN TSAI FU NO. 168,Drifting longlines,"Taiwan, Republic of China",BG3705,,,35.7,CT5-1705,14647,IATTC,,4021,00:00.0,19747,TWN,LO,Liners,LLT,LLD,LOA,,,,,,Authorized,,,,,,,
416119900,Longliners,2/5/2015 3:40:49,12/31/2015 21:23:42,LUNG SOON NO. 212,Longlines (not specified),"Taiwan, Republic of China",BI2544,,439,56,CT7-0544,8737,IATTC,,6122,00:00.0,719,TWN,LO,Liners,LL,LL,LOA,GRT,,,,,Authorized,,,,,,,
224156000,Tuna longliners,7/19/2012 7:13:45,12/31/2015 18:07:27,NOVO XEIXAL,Drifting longlines,Spain,EANM,,350,37.6,3-VI-715-96,4573,CCSBT,,916,00:00.0,828,ESP,LO,Liners,LLT,LLD,UNK,GRT,,,,,Authorized,12/31/2008 8:00:00,12/30/2020 8:00:00,,,,,6506
224015550,Longliners,4/18/2013 8:34:46,12/31/2015 18:08:02,ECCE HOMO DIVINO,Handline and pole-lines (hand operated),Spain,EAOJ,8959350,411,37.5,ESP000024809,ATEU0ESP00097,ICCAT,,9609,09:53.0,293,ESP,LO,Liners,LL,LHP,LOA,GT,,,,,Authorized,12/31/2005 18:00:00,12/30/2015 18:00:00,,,,,1550
235000820,Gillnetters,2/24/2012 0:40:25,12/27/2015 16:48:36,BRISAN,Set gillnets,United Kingdom,MEEY,5105142,,35.7,GBR000A10122,ATEU0GBR00299,ICCAT,,10424,00:00.0,8407,GBR,GO,Gillnetters,GO,GNS,LOA,,,,,,Authorized,12/31/2005 18:00:00,12/30/2015 18:00:00,,,,,427
224501000,Tuna purse seiners,1/4/2012 7:19:43,2/10/2015 14:00:27,JUAN RAMON EGA��A,Purse seines,Spain,EAUT,,2107,77.3,BI-2-2807,IOTC000178,IOTC,,11563,21:52.0,1752,ESP,SO,Seiners,SPT,PS,LOA,GT,,,,,Unauthorized,5/12/2015 15:00:00,,5/13/2015 7:21:52,2,Expiration of authorization,Explicit CLAV 'DROP' request,80711
431116000,Longliners,1/16/2012 20:15:51,12/31/2015 13:23:33,TAIWA MARU No.8,Drifting longlines,Japan,JNJY,9185384,577,49.2,KO1-998,IOTC001701,IOTC,,12514,28:00.0,1228,JPN,LO,Liners,LL,LLD,LOA,GT,TAIWA MARU NO.8,7/31/2007 15:00:00,,,Authorized,7/31/2012 15:00:00,7/30/2017 15:00:00,,,,,51190
367344000,Purse seiners,8/28/2014 3:09:39,12/31/2015 22:18:53,Sea Honor,Purse seines,United States of America,WDE4114,9517276,1376,63.12,1210858,13559,IATTC,,31154,00:00.0,15807,USA,SO,Seiners,SP,PS,LOA,GT,,,,,Unauthorized,,5/7/2008 2:00:00,5/7/2008 2:00:00,2,Expiration of authorization,Explicit CLAV 'DROP' request,
238997540,Non-fishing vessels nei,7/17/2013 12:44:43,12/31/2015 23:47:40,JADRAN I,Gear not known or not specified,Croatia,9A3062,,113,25.5,HRV000000906,ATEU0HRV00030,ICCAT,,32633,30:28.0,30518,HRV,VOX,Non-fishing vessels nei,VOX,NK,LOA,GT,Jadran I,12/22/2014 5:24:19,YUG,5/15/2011 15:00:00,Authorized,12/31/2014 18:00:00,12/30/2015 18:00:00,,,,,172
224024450,Longliners,5/13/2013 17:03:34,12/19/2015 15:53:09,NUEVO PUNTA NEGRA,Drifting longlines,Spain,EA3173,,105,22,ESP000023704,IOTC015379,IOTC,,35508,13:08.0,20788,ESP,LO,Liners,LL,LLD,LOA,GT,,,,,Authorized,12/31/2014 15:00:00,12/30/2015 15:00:00,,,,,78025
432463000,Longliners,1/1/2012 6:28:14,12/31/2015 12:50:31,HINODE MARU No. 38,Longlines (not specified),Japan,JHFK,9311919,439,49.52,SO1-1216,AT000JPN00236,ICCAT,,6988,48:46.0,436,JPN,LO,Liners,LL,LL,LOA,GRT,HINODE MARU NO. 38,7/31/2007 17:00:00,DNK,7/30/2007 15:00:00,Authorized,7/31/2012 15:00:00,7/30/2017 15:00:00,,,,,119
416631000,Tuna longliners,8/30/2014 10:16:36,12/31/2015 21:17:31,CHIEN CHANG NO.36,Handline and pole-lines (hand operated),"Taiwan, Republic of China",BH3282,,497,52.6,CT6-1282,AT000TAI00249,ICCAT,,8174,00:00.0,2874,TWN,LO,Liners,LLT,LHP,LOA,GRT,,,,,Unauthorized,,,5/16/2012 17:00:00,2,Expiration of authorization,Explicit CLAV 'DROP' request,18812
271056004,Purse seiners,3/1/2013 22:05:16,12/29/2015 16:14:25,YAHYA KAPTAN-7,Purse seines,Turkey,TCA2423,,53.21,24,TUR001471826,AT000TUR00529,ICCAT,,8730,57:43.0,7354,TUR,SO,Seiners,SP,PS,LOA,GT,,,,,Unauthorized,8/31/2012 17:00:00,1/13/2015 18:00:00,4/9/2015 10:57:43,2,Expiration of authorization,Explicit CLAV 'DROP' request,7254
224096840,Longliners,4/1/2012 20:47:51,6/23/2015 10:55:02,CRUPER,Drifting longlines,Spain,EHBE,,185,28.2,VILL-1-4774,IOTC008505,IOTC,,14559,14:34.0,8171,ESP,LO,Liners,LL,LLD,LOA,GT,,,,,Authorized,12/31/2014 15:00:00,12/30/2015 15:00:00,,,,,76171
431700150,Pole and Line vessels,9/26/2013 0:33:44,12/31/2015 23:00:11,HOEI MARU,Handline and pole-lines (hand operated),Japan,JRTL,,499,56.87,MG1-1882,279,WCPFC,,21533,46:39.0,437,JPN,LO,Liners,LP,LHP,RGL,GRT,,,,,Authorized,7/30/2012 15:00:00,7/29/2017 15:00:00,,,,,
224010000,Longliners,3/13/2012 13:26:05,12/31/2015 23:24:38,JESUS DE GALIANA,Drifting longlines,Spain,EAHP,,150,29,GI-6-1-96,IOTC000242,IOTC,,36042,58:56.0,7998,ESP,LO,Liners,LL,LLD,LOA,GRT,,,,,Unauthorized,8/22/2005 15:00:00,3/6/2007 7:58:56,3/6/2007 7:58:56,2,Expiration of authorization,Explicit CLAV 'DROP' request,7733
355813000,Fish carriers,1/1/2012 3:17:42,2/11/2015 2:30:22,KAI CHENG,,Panama,3FAA6,8021892,3065,98.53,42457-PEXT-F,8957,WCPFC,,40755,38:10.0,35370,PAN,FO,Fish carriers,FO,,LOA,GRT,BEI BING SHAN,12/7/2013 15:00:00,VUT,12/7/2013 15:00:00,Expired,12/9/2014 8:00:00,10/11/2015 8:00:00,,,,,
224261000,Tuna longliners,1/6/2012 6:52:45,12/31/2015 20:38:55,CEDES,Drifting longlines,Spain,EHQA,,232,31,3-GI-42181,4541,CCSBT,,884,00:00.0,95,ESP,LO,Liners,LLT,LLD,UNK,GRT,,,,,Authorized,12/31/2008 8:00:00,12/30/2020 8:00:00,,,,,6475
247120550,Longliners,5/22/2013 0:05:08,12/23/2015 7:59:03,FRINE III,Longlines (not specified),Italy,IWTG,,63,21.86,ITA000001233,ATEU0ITA00835,ICCAT,,11122,01:58.0,19946,ITA,LO,Liners,LL,LL,LOA,GT,,,,,Authorized,12/31/2014 15:00:00,12/30/2015 15:00:00,,,,,8789
